ACRACIA|Doctrina que niega la necesidad de un poder y autoridad política
ACRE|Áspero y picante al gusto y al olfato
ACRECENTA|Aumenta, crece
ACREDITAR|Asentar en una cuenta corriente cierta cantidad de dinero
ACREEDORA|Mujer que tiene derecho a que se le satisfaga una deuda
ACREEDOR|Que tiene derecho a pedir el cumplimiento de una obligación, especialmente de pago
ACREENCIA|Crédito, deuda que alguien tiene a su favor
ACRIBILLA|Hace muchas heridas
ACRILATO|Quím. Sal o éster del ácido acrílico
ACRÍLICO|(Ácido ~) Quím. Líquido incoloro, soluble en agua y de olor picante que se emplea en la fabricación de materiales plásticos y pinturas
ACRÍLICO|(Ácido) Quím. Líquido incoloro, soluble en agua y de olor picante que se emplea en la fabricación de materiales plásticos y pinturas
ACRILINA|Resina sintética incolora
ACRIMINA|Acusa a uno de un crimen o delito
ACRIMONIA|Calidad de acre o picante, especialmente al gusto o al olfato
ACRISOLAR|10Depurar los metales en el crisol
ACRISOLAR|Depurar los metales en el crisol
ACROBACIA|Evolución particular que efectúa un aviador en el aire
ACRÓBATA|Persona que hace habilidades sobre cuerdas o alambres en altura
ACROFITA|Planta que crece en las regiones alpinas
ACROFOBIA|Temor morboso a las alturas
ACROLEÍNA|Quím. Aldehído acrílico que se usa como gas de guerra, para la obtención de plásticos y como desinfectante
ACROMÍA|Carencia de color
ACROMIANO|Relativo al acromion
ACROMIO|Parte del omóplato que se articula con la clavícula
ACROMION|Parte del omóplato que se articula con la clavícula
ACRÓNICO|Astro que nace al ponerse el sol y se pone cuando éste sale
ACRÓNIMO|14Palabra que se forma a partir de las letras iniciales de un nombre compuesto
ACRÓNIMO|Palabra que se forma a partir de las letras iniciales de un nombre compuesto
ACRÓNIMOS|Palabras que se forman a partir de las letras iniciales de un nombre compuesto
ÁCRONO|Intemporal
ACRÓPOLIS|En la ciudad griega antigua, el sitio más alto y fortificado
ACRÓSTICO|Composición poética en que las letras iniciales, medias o finales de los versos forman, leídas verticalmente, o en otra dirección, un vocablo o una frase
ACROTERA|Arq. Remate de los frontispicios sobre el cual se colocan estatuas y otros adornos arquitectónicos
ACRÓTERA|Arq. Remate de los frontispicios sobre el cual se colocan estatuas y otros adornos arquitectónicos
ACROY|Gentilhombre de la casa de Borgoña, que acompañaba al soberano en ciertos actos públicos y le seguía a la guerra
ACTA|Relación escrita de lo tratado o acordado en una junta
ACTÍNIDOS|Grupo formado por los elementos químicos cuyo número atómico está comprendido entre el 89 y el 103
ACTINIO|(Ac) Elemento químico metal radiactivo
ACTINISMO|Acción química de las radiaciones luminosas
ACTITUD|Fig. Disposición de ánimo manifestada exteriormente
ACTIVA|Mujer diligente y eficaz
ACTIVADO|Puesto en funcionamiento
ACTIVADOR|Cuerpo que actúa sobre un catalizador aumentándole la actividad
ACTIVAR|Poner en funcionamiento un mecanismo
ACTIVIDAD|Tarea  ocupación
ACTIVIDAD|Tarea, ocupación
ACTIVISMO|Actitud de dar primacía a la acción frente a la discusión o elaboración teórica
ACTIVISTA|Miembro de un grupo político o social, que se dedica a la propaganda y a promover las actividades de los asociados
ACTOR|El que representa en el teatro, en el cine, etc.
ACTRIZ|Mujer que actúa en el teatro, en el cine o en la televisión
ACTUACIÓN|Der. Autos o diligencias de un procedimiento judicial
ACTUAL|Que está de moda o que tiene actualidad
ACTUALES|Que están de moda o que tienen actualidad
ACTUALIZA|Pone al día, moderniza
ACTUANTE|Der. Que realiza actuaciones
ACTUAR|Representar un personaje en un espectáculo público
ACTUARIAL|Relativo al actuario de seguros o a sus funciones
ACTUARIO|Der. Auxiliar judicial que da fe en los autos judiciales
ACUAPLANO|Barco diseñado especialmente para deslizarse sobre el agua a gran velocidad
ACUARELA|Pintura realizada con colores diluidos en agua y que emplea como blanco el del papel
ACUARIO|Edificio destinado a la exhibición de animales acuáticos vivos
ACUÁTICO|Que vive en el agua
ACUATINTA|Dibujo o pintura realizado con tinta de un solo color
ACUATIZAR|Amarar, posarse en el agua un hidroavión
ACUBADO|De figura de cubo o de cuba
ACUCHARAR|Dar figura parecida a la pala de una cuchara
ACUCHILLA|Hiere, corta o mata con el cuchillo
ACUCIANTE|Que estimula o da prisa
ACUCIAR|Estimular, dar prisa
ACUCIAR|Estimular, dar prisa a una persona
ACUCIOSO|Diligente, presuroso
ACUDE|Va al sitio adonde le conviene o es llamado
ACUDIR|Ir en socorro de alguno
ACUEDUCTO|6Canal artificial construido para transportar agua
ACUEDUCTO|Canal artificial construido para transportar agua
ACUERDO|Resolución tomada en común por varias personas, especialmente por una junta, asamblea o tribunal
ACUERPA|Amér. Central. Respalda, defiende
ACUERPADO|De mucho cuerpo
ACUERPAR|Amér. Central. Respaldar, defender
ACUFENO|Alucinación acústica en forma de ruido continuo o intermitente
ACUIDAD|Visión clara y distinta de los objetos
ACUIFERO|Terreno que contiene agua
ACUÍFERO|Terreno que contiene agua
ACUÍFEROS|Terrenos que contienen agua
ACULLÁ|Allí, allá, en parte alejada del que habla
ACUMINADO|Bot. Que, disminuyendo gradualmente, termina en punta
ACUMULADO|Juntado, amontonado
ACUMULAR|Juntar y amontonar
ACUNAR|Mecer al niño en la cuna
ACUÑADOR|Que se dedica a imprimir monedas, medallas, etc.
ACUOSIDAD|Calidad de acuoso
ACUOSO|Abundante en agua
ACUPUNTOR|Persona que practica la acupuntura
ACURRUCAR|(~se) Encogerse para resguardarse del frío, viento, etc
ACURRUCAR|(~se) Encogerse para resguardarse del frío, viento, etc.
ACURRUCAR|(se) Encogerse para resguardarse del frío, viento, etc.
ACUSABA|Denunciaba, delataba, culpaba
ACUSABLE|Que puede ser acusado
ACUSACIÓN|Escrito o discurso en que se acusa
ACUSADO|Persona a la que se imputa un delito
ACUSADO|Persona a la que se imputa un delito:
ACUSADORA|Mujer que acusa
ACUSADOR|El que hace una acusación
ACUSATIVO|Caso de las lenguas que tienen declinaciones, que suele corresponder a la función de objeto directo
ACUSE|Acción y efecto de avisar el recibo de una carta
ACUSETAS|Amér. Acusón, soplón
ACUSETE|Amér. Acusón, soplón
ACUSIQUE|Acusón, delator, soplón
ACUSÓN|Fam. Que tiene el vicio de acusar
ACÚSTICA|Parte de la física que trata del sonido y de todo lo que a él se refiere
ACÚSTICO|Favorable para la reproducción o propagación del sonido
ACUTÍ|Mamífero roedor de una familia afín a la del cobayo, propias de América Central y Meridional, viven en bosques
ADACILLA|Planta, variedad de la adaza, de la cual se distingue por ser ella y su simiente más pequeñas
ADAGIO|Sentencia, refrán
ADAGISTA|El que usa adagios en forma frecuente
ADAGUAR|Beber el ganado
ADALID|Oficial que mandaba los soldados embarcados en una nave de guerra
ADALIDES|Oficiales que mandaban a los soldados embarcados en las naves de guerra
ADAMADO|Hombre de facciones o modales delicados como de mujer
ADAMARSE|Hacerse delicado de facciones o modales como la mujer
ADAMASCAR|Labrar telas con labores parecidas a las del damasco
ADAMISMO|Doctrina y secta herética nacida en el siglo II, cuyos adeptos debían concurrir a las reuniones completamente desnudos como Adán
ADAMITAS|Partidarios del adamismo
ADÁN|El primer hombre
ADAPTABLE|Capaz de ser adaptado
ADAPTADO|Acomodado, ajustado, apropiado, arreglado
ADAPTADOR|Aparato que permite adaptar un mecanismo eléctrico para diversos usos
ADAPTAR|Acomodar, ajustar una cosa a otra
ADAPTARSE|Fig. Acomodarse, avenirse a circunstancias, condiciones, etc.
ADARAJA|Arq. Parte saliente que se deja en una pared para enlazarla con otra
ADARGA|Escudo de cuero ovalado o acorazonado
ADARGAR|Cubrir a uno con la adarga para defensa
ADARGUERO|El que tenía por oficio hacer adargas
ADARMES|(Por ~) Fig. Porción mínima de una cosa
ADARMES|(Por) Fig. Porción mínima de una cosa
ADARVADO|Fortificado con adarves
ADARVAR|Fortificar algo con adarves
ADARVE|Muro o muralla de protección de una fortaleza
ADARVES|Muros de las fortalezas
ADDENDA|Adiciones o complementos de una obra escrita
ADECENAR|Ordenar por decenas o dividir en decenas
ADECENTA|Pone decente a alguien o algo
ADECENTAR|Poner decente a alguien o algo
ADECUADO|11Apropiado, acomodado a una cosa
ADECUADO|Apropiado  acomodado a una cosa
ADECUADO|Apropiado, acomodado a una cosa
ADECUAR|Proporcionar, acomodar una cosa a otra
ADEFAGIA|Zool. Voracidad
ADEFESIO|Mamarracho, persona muy fea
ADEFUERA|Palabra antigua por afueras, alrededores
ADEFUERA|Palabra antigua por: afueras, alrededores
ADEHALA|Lo que se da de gracia o se fija como obligación sobre un precio
ADEHESADO|Terreno convertido en dehesa
ADEHESAR|19Convertir un terreno en dehesa
ADEHESAR|Convertir un terreno en dehesa
ADELAIDA|Ciudad del sur de Australia, es la capital y la ciudad más importante del estado de Australia Meridional
ADELAIDA|Ciudad del sur de Australia, es la capital y la ciudad más importante del estado de Australia Meridional
ADELANTAR|Mover o llevar hacia adelante una cosa
ADELANTE|(En ~)  A partir de este momento
ADELANTE|(En ~) A partir de este momento
ADELANTO|Anticipo, dinero que se entrega por anticipado
ADELFAL|Terreno poblado de adelfas
ADÉLFICOS|Pertenecientes o relativos a la adelfa
ADELFOS|Bot. Estambres que están unidos entre sí por sus filamentos
ADELGAZA|Enflaquece, se pone delgado
ADELGAZA|Propio de la harina o parecido a ella
ADELGAZAR|Enflaquecer
ADELÓPODO|Animal de pies ocultos
ADELÓPODO|Animal que en los pies no representa ninguna propiedad característica como algunos miriápodos como el ciempiés
ADEMÁN|Gesto o actitud con que se manifiesta un afecto del ánimo
ADEMÁS|También, a más de esto o aquello
ADEMES|Maderos que sirven para entibar en las minas
ADEMPRIO|Terreno de pastos común a dos o más pueblos
ADEMPRIOS|Terrenos de pastos comunes a dos o más pueblos
ADENAUER|(Konrad ~) Primer canciller federal o jefe del gobierno de la República Federal de Alemania de 1949 a 1963, después de la II Guerra Mundial, (1876-1967)
ADENAUER|(Konrad ~) Primer canciller federal o jefe del gobierno de la República Federal de Alemania de 1949 a 1963, después de la II Guerra Mundial, (1876-1967)
ADENAUER|(Konrad ~) Primer canciller federal o jefe del gobierno de la República Federal de Alemania de 1949 a 1963, después de la II Guerra Mundial, (1876-1967)
ADENITIS|Inflamación de las glándulas y de los ganglios linfáticos
ADENÓFORO|Bot. Que tiene glándulas en alguno de sus órganos
ADENOIDE|Que se parece a una glándula o ganglio
ADENOIDEO|Tejido rico en formaciones linfáticas, como las amígdalas faríngea y lingual o los folículos linfáticos de la mucosa nasal
ADENOIDES|Tejido linfoide situado en el fondo de la garganta que suele ir desapareciendo en la adolescencia
ADENOMA|Tumor de estructura parecida a la de las glándulas
ADENOMAS|Tumores de estructura parecida a la de las glándulas
ADENOSIS|Pat. Enfermedad glandular crónica
ADENSADO|Condensado que se ha puesto más denso
ADENSADO|Condensado, que se ha puesto más denso
ADENSARSE|Hacerse más densa una cosa
ADENTRO|En lo interior
ADEREZADO|Condimentado, aliñado
ADEREZAR|Condimentar, aliñar los manjares
ADEREZO|Condimento para aliñar los manjares
ADESTRADO|Blas. Escudo que en el lado diestro tiene alguna partición
ADEUDABA|Debía dinero, tenía deudas
ADEUDADO|Que tiene deudas
ADEUDAR|Deber dinero, tener deudas
ADEUDO|Cantidad que se ha de pagar en las aduanas por una mercancía
ADHERENTE|Adhesivo, sustancia que sirve para unir otras
ADHERIDO|Unido, pegado
ADHERIR|Pegar algo a otra cosa
ADHESIÓN|Fidelidad a una idea o persona
ADHESIVO|Sustancia que, interpuesta entre dos cuerpos, sirve para pegarlos
ADHIERE|Pega una cosa con otra
ADIÁFANO|Que carece de diafanidad o transparencia
ADIÁFANOS|Que carecen de diafanidad o transparencia
ADIÁFORO|Voz que proviene del griego y significa ¨indiferente¨
ADIANTO|Bot. Helecho, planta filicínea que se cría en lugares húmedos
ADIANTO|Bot. Helecho, planta filicínea que se cría en lugares húmedos
ADICCIÓN|Hábito de quienes se dejan dominar por el consumo de estupefacientes
ADICIONA|Suma, agrega
ADICIÓN|Operación de sumar
ADICIONAL|Que se añade a una cosa
ADICIONAR|9Sumar, añadir una cantidad a otra u otras
ADICIONAR|Sumar, añadir una cantidad a otra u otras
ADICTO|6Persona dominada por el uso de ciertas drogas
ADICTO|Persona dominada por el uso de ciertas drogas
ADIESTRAR|Enseñar, instruir
ADINAMIA|Med. Debilidad, decaimiento, falta de fuerzas, astenia
ADINÁMICO|Que padece debilidad o postración física, debida a enfermedad
ADINERADO|Acaudalado, que tiene mucho dinero
ADINERAR|Convertir en dinero mercancías u otros bienes, especialmente cuando se obtiene buena ganancia
ADINTELAR|Hacer el dintel a un vano o construir una cosa en forma de dintel
ADIÓS|Interjección con que se saluda al despedirse
ADIÓS|Interjección con que se saluda al despedirse
ADIPAL|Relativo a la grasa
ADÍPICO|Ácido orgánico, bibásico, cristalino, producto de la oxidación de varias grasas, empleado en la fabricación del nylon
ADIPÓGENO|Que produce grasa
ADIPOSIS|Obesidad
ADIPOSO|De la naturaleza de la grasa
ADIPSIA|Med. Falta de sed
ADITICIO|Añadido, postizo
ADITIVO|Sustancia que se agrega a otras para aumentar o mejorar sus cualidades
ADITIVOS|16Que pueden o deben añadirse
ADITIVOS|Que pueden o deben añadirse
ADITIVOS|Sustancias que se agregan a otras para darles cualidades de que carecen o para mejorar las que poseen
ADIVAS|Cierta inflamación de la garganta en las bestias
ADIVINAJA|Acertijo, especie de enigma para entretenerse en acertarlo
ADIVINAR|Descubrir lo que no se sabe por conjeturas o sin fundamento lógico
ADIVINO|Persona que descubre cosas ocultas por medios sobrenaturales
ADJETIVAR|Calificar, apodar, aplicar adjetivos
ADJETIVO|Palabra que expresa una cualidad del sustantivo
ADJUDICA|Declara que una cosa corresponde a una persona
ADJUDICAR|Declarar que una cosa corresponde a una persona
ADJUNCIÓN|Añadidura, unión o contacto entre dos o más cosas
ADJUNTA|Adición, complemento, apéndice
ADJUNTAR|Acompañar o remitir adjunta alguna cosa
ADJUNTAR|Remitir adjunta alguna cosa
ADJUNTÍA|Plaza que desempeñaba un profesor o profesora, y que estaba normalmente adscrita a una determinada cátedra, como parte de ella
ADJUNTO|Unido con otra cosa
ADJUTORA|Mujer que ayuda a alguien
ADLÁTERE|Persona que subordinadamente acompaña a otra hasta parecer que es inseparable de ella
ADMIRABLE|Digno de admiración
ADMIRADO|Contemplado con sorpresa, placer o entusiasmo
ADMIRADOR|Persona que tiene en singular estima a otra que de algún modo sobresale en su línea
ADMIRAR|Tener en singular estima a una persona o cosa que de algún modo sobresale en su línea
ADMISIBLE|Que puede admitirse
ADMISIÓN|Primer tiempo de un motor de explosión, durante el cual entra el combustible en el cilindro
ADMITIR|Aceptar, recibir, permitir
ADMONITOR|Monitor, persona que amonesta
ADNOMINAL|Gram. Complemento de nombre
ADOBADOR|Que pone en adobo las carnes u otras cosas para conservarlas
ADOBADURA|Acción y efecto de adobar
ADOBE|Masa de barro moldeada en forma de ladrillo y secada al sol
ADOBE|Masa de barro moldeada en forma de ladrillo y secada al sol
ADOBERA|Molde para hacer adobes
ADOBERÍA|Fábrica de adobes
ADOBO|Salsa o caldo para sazonar y conservar las carnes y otros manjares
ADOBO|Salsa o caldo para sazonar y conservar las carnes y otros manjares
ADOCENA|Ordena por docenas o divide en docenas
ADOCENADO|13Ordenado por docenas o dividido en docenas
ADOCENADO|Ordenado por docenas o dividido en docenas
ADOCENAR|Ordenar por docenas o dividir en docenas
ADOCTRINA|Enseña, instruye a uno, especialmente en lo que debe decir o hacer
ADOLECER|Padecer alguna enfermedad
ADOLORAR|Entristecer, afligir, aquejar a alguien
ADOLPHE|(~ Sax) Inventor belga de instrumentos musicales, conocido principalmente por inventar del saxofón
ADOLPHE|(~ Sax) Inventor belga de instrumentos musicales, conocido principalmente por inventar del saxofón
ADONDE|A qué parte o a la parte que
ADONIS|Fig. Mancebo hermoso
ADOPCIÓN|Acción de adoptar
ADOPCIÓN|Procedimiento legal que permite a un niño o niña convertirse en términos legales en el hijo o hija de otros padres, distintos de los naturales
ADOPTAR|Recibir como hijo, con los requisitos legales, al que no lo es naturalmente
ADOPTIVO|Elegido por adopción
ADOQUINA|Pavimenta una vía pública o un espacio con adoquines
ADOQUÍN|Piedra labrada en forma de prisma rectangular, para pavimentación y otros usos
ADOQUINAR|Pavimentar una vía pública o un espacio con adoquines
ADORA|Fig. Ama a alguien en extremo
ADORABLE|Digno de adoración
ADORACIÓN|Acción de adorar
ADORATRIZ|Religiosa del instituto de Esclavas del Santísimo Sacramento
ADORMECE|Da o causa sueño a uno
ADORMECER|Dar o causar sueño
